time	X	Y
6283.000	-0.213	5.154
6284.000	-0.221	5.146
6285.000	-0.251	5.115
6286.000	-0.285	5.081
6287.000	-0.343	5.023
6288.000	-0.328	5.038
6289.000	-0.338	5.027
6290.000	-0.351	5.014
6291.000	-0.358	5.007
6292.000	-0.420	4.946
6293.000	-0.453	4.912
6294.000	-0.442	4.923
6295.000	-0.429	4.936
6296.000	-0.439	4.926
6297.000	-0.431	4.934
6298.000	-0.424	4.941
6299.000	-0.443	4.922
6300.000	-0.446	4.919
6301.000	-0.431	4.934
6302.000	-0.419	4.945
6303.000	-0.392	4.972
6304.000	-0.336	5.028
6305.000	-0.307	5.057
6306.000	-0.309	5.054
6307.000	-0.320	5.044
6308.000	-0.334	5.029
6309.000	-0.335	5.028
6310.000	-0.345	5.019
6311.000	-0.338	5.025
6312.000	-0.339	5.024
6313.000	-0.369	4.994
6314.000	-0.365	4.998
6315.000	-0.373	4.990
6316.000	-0.410	4.952
6317.000	-0.434	4.928
6318.000	-0.462	4.900
6319.000	-0.490	4.872
6320.000	-0.469	4.893
6321.000	-0.428	4.934
6322.000	-0.424	4.938
6323.000	-0.402	4.959
6324.000	-0.422	4.940
6325.000	-0.422	4.940
6326.000	-0.444	4.917
6327.000	-0.424	4.938
6328.000	-0.489	4.872
6329.000	-0.466	4.895
6330.000	-0.489	4.872
6331.000	-0.465	4.896
6332.000	-0.452	4.908
6333.000	-0.442	4.919
6334.000	-0.455	4.905
6335.000	-0.494	4.866
6336.000	-0.490	4.870
6337.000	-0.538	4.823
6338.000	-0.499	4.861
6339.000	-0.525	4.834
6340.000	-0.500	4.860
6341.000	-0.488	4.871
6342.000	-0.482	4.878
6343.000	-0.453	4.906
6344.000	-0.480	4.879
6345.000	-0.539	4.820
6346.000	-0.525	4.835
6347.000	-0.513	4.846
6348.000	-0.589	4.770
6349.000	-0.564	4.795
6350.000	-0.565	4.793
6351.000	-0.557	4.802
6352.000	-0.580	4.778
6353.000	-0.606	4.752
6354.000	-0.597	4.761
6355.000	-0.602	4.756
6356.000	-0.627	4.731
6357.000	-0.629	4.729
6358.000	-0.639	4.718
6359.000	-0.673	4.685
6360.000	-0.667	4.691
6361.000	-0.632	4.726
6362.000	-0.640	4.717
6363.000	-0.630	4.727
6364.000	-0.637	4.720
6365.000	-0.632	4.725
6366.000	-0.641	4.716
6367.000	-0.639	4.718
6368.000	-0.716	4.640
6369.000	-0.712	4.644
6370.000	-0.738	4.618
6371.000	-0.710	4.646
6372.000	-0.725	4.632
6373.000	-0.694	4.662
6374.000	-0.657	4.699
6375.000	-0.683	4.672
6376.000	-0.678	4.678
6377.000	-0.673	4.682
6378.000	-0.671	4.685
6379.000	-0.648	4.707
6380.000	-0.673	4.682
6381.000	-0.649	4.706
6382.000	-0.685	4.670
6383.000	-0.670	4.685
6384.000	-0.666	4.689
6385.000	-0.625	4.729
6386.000	-0.666	4.688
6387.000	-0.668	4.687
6388.000	-0.638	4.716
6389.000	-0.646	4.708
6390.000	-0.597	4.757
6391.000	-0.631	4.723
6392.000	-0.652	4.702
6393.000	-0.655	4.699
6394.000	-0.700	4.653
6395.000	-0.669	4.684
6396.000	-0.681	4.672
6397.000	-0.686	4.667
6398.000	-0.682	4.671
6399.000	-0.693	4.659
6400.000	-0.691	4.662
6401.000	-0.722	4.631
6402.000	-0.721	4.632
6403.000	-0.706	4.647
6404.000	-0.635	4.717
6405.000	-0.617	4.735
6406.000	-0.595	4.757
6407.000	-0.631	4.721
6408.000	-0.587	4.765
6409.000	-0.583	4.769
6410.000	-0.591	4.761
6411.000	-0.581	4.770
6412.000	-0.615	4.737
6413.000	-0.621	4.731
6414.000	-0.601	4.750
6415.000	-0.601	4.750
6416.000	-0.591	4.760
6417.000	-0.623	4.728
6418.000	-0.669	4.682
6419.000	-0.681	4.669
6420.000	-0.700	4.650
6421.000	-0.707	4.643
6422.000	-0.713	4.637
6423.000	-0.706	4.644
6424.000	-0.742	4.608
6425.000	-0.753	4.597
6426.000	-0.761	4.589
6427.000	-0.782	4.567
6428.000	-0.810	4.540
6429.000	-0.842	4.508
6430.000	-0.841	4.509
6431.000	-0.856	4.494
6432.000	-0.833	4.516
6433.000	-0.866	4.482
6434.000	-0.890	4.459
6435.000	-0.891	4.458
6436.000	-0.905	4.444
6437.000	-0.924	4.425
6438.000	-0.926	4.423
6439.000	-0.942	4.406
6440.000	-0.945	4.403
6441.000	-0.951	4.397
6442.000	-0.964	4.384
6443.000	-0.996	4.351
6444.000	-1.056	4.292
6445.000	-1.039	4.309
6446.000	-0.984	4.364
6447.000	-0.969	4.378
6448.000	-1.008	4.339
6449.000	-0.990	4.357
6450.000	-0.970	4.377
6451.000	-1.001	4.346
6452.000	-0.984	4.363
6453.000	-1.011	4.335
6454.000	-1.004	4.343
6455.000	-0.995	4.352
6456.000	-1.008	4.338
6457.000	-1.045	4.302
6458.000	-1.066	4.281
6459.000	-1.065	4.281
6460.000	-1.021	4.325
6461.000	-1.024	4.322
6462.000	-0.979	4.366
6463.000	-0.969	4.377
6464.000	-0.991	4.355
6465.000	-1.016	4.329
6466.000	-1.009	4.336
6467.000	-0.982	4.363
6468.000	-1.023	4.322
6469.000	-1.098	4.247
6470.000	-1.125	4.220
6471.000	-1.138	4.206
6472.000	-1.104	4.241
6473.000	-1.119	4.226
6474.000	-1.159	4.185
6475.000	-1.196	4.148
6476.000	-1.244	4.100
6477.000	-1.245	4.099
6478.000	-1.282	4.062
6479.000	-1.286	4.057
6480.000	-1.319	4.025
6481.000	-1.258	4.085
6482.000	-1.281	4.062
6483.000	-1.255	4.088
6484.000	-1.253	4.090
6485.000	-1.232	4.111
6486.000	-1.258	4.085
6487.000	-1.253	4.090
6488.000	-1.273	4.069
6489.000	-1.262	4.080
6490.000	-1.297	4.046
6491.000	-1.278	4.064
6492.000	-1.303	4.039
6493.000	-1.332	4.010
6494.000	-1.369	3.973
6495.000	-1.379	3.962
6496.000	-1.330	4.012
6497.000	-1.366	3.976
6498.000	-1.386	3.955
6499.000	-1.331	4.011
6500.000	-1.325	4.016
6501.000	-1.321	4.020
6502.000	-1.346	3.995
6503.000	-1.369	3.972
6504.000	-1.355	3.986
6505.000	-1.369	3.972
6506.000	-1.301	4.040
6507.000	-1.265	4.075
6508.000	-1.282	4.058
6509.000	-1.293	4.047
6510.000	-1.348	3.992
6511.000	-1.289	4.051
6512.000	-1.296	4.044
6513.000	-1.239	4.101
6514.000	-1.279	4.060
6515.000	-1.294	4.046
6516.000	-1.250	4.089
6517.000	-1.191	4.148
6518.000	-1.193	4.146
6519.000	-1.186	4.153
6520.000	-1.168	4.171
6521.000	-1.142	4.196
6522.000	-1.133	4.206
6523.000	-1.128	4.211
6524.000	-1.140	4.198
6525.000	-1.143	4.195
6526.000	-1.120	4.218
6527.000	-1.114	4.224
6528.000	-1.133	4.205
6529.000	-1.152	4.186
6530.000	-1.163	4.175
6531.000	-1.178	4.160
6532.000	-1.231	4.106
6533.000	-1.250	4.088
6534.000	-1.271	4.066
6535.000	-1.305	4.032
6536.000	-1.308	4.030
6537.000	-1.350	3.987
6538.000	-1.372	3.965
6539.000	-1.421	3.916
6540.000	-1.392	3.945
6541.000	-1.436	3.900
6542.000	-1.430	3.906
6543.000	-1.436	3.900
6544.000	-1.403	3.934
6545.000	-1.463	3.873
6546.000	-1.466	3.870
6547.000	-1.446	3.890
6548.000	-1.430	3.905
6549.000	-1.464	3.871
6550.000	-1.518	3.817
6551.000	-1.551	3.784
6552.000	-1.543	3.793
6553.000	-1.515	3.821
6554.000	-1.569	3.766
6555.000	-1.564	3.771
6556.000	-1.566	3.769
6557.000	-1.593	3.742
6558.000	-1.563	3.771
6559.000	-1.601	3.734
6560.000	-1.672	3.663
6561.000	-1.659	3.675
6562.000	-1.730	3.604
6563.000	-1.719	3.615
6564.000	-1.736	3.598
6565.000	-1.792	3.542
6566.000	-1.737	3.597
6567.000	-1.749	3.584
6568.000	-1.757	3.577
6569.000	-1.808	3.525
6570.000	-1.811	3.522
6571.000	-1.801	3.532
6572.000	-1.793	3.540
6573.000	-1.813	3.520
6574.000	-1.825	3.508
6575.000	-1.803	3.530
6576.000	-1.755	3.577
6577.000	-1.781	3.552
6578.000	-1.773	3.559
6579.000	-1.784	3.548
6580.000	-1.745	3.587
6581.000	-1.745	3.587
6582.000	-1.714	3.618
6583.000	-1.700	3.631
6584.000	-1.680	3.652
6585.000	-1.643	3.689
6586.000	-1.586	3.746
6587.000	-1.567	3.764
6588.000	-1.583	3.748
6589.000	-1.558	3.773
6590.000	-1.565	3.766
6591.000	-1.540	3.791
6592.000	-1.547	3.784
6593.000	-1.566	3.765
6594.000	-1.562	3.769
6595.000	-1.535	3.795
6596.000	-1.558	3.772
6597.000	-1.588	3.742
6598.000	-1.599	3.731
6599.000	-1.639	3.691
6600.000	-1.662	3.668
6601.000	-1.629	3.701
6602.000	-1.643	3.687
6603.000	-1.649	3.680
6604.000	-1.666	3.663
6605.000	-1.678	3.651
6606.000	-1.704	3.625
6607.000	-1.728	3.601
6608.000	-1.725	3.604
6609.000	-1.756	3.572
6610.000	-1.765	3.564
6611.000	-1.726	3.603
6612.000	-1.715	3.613
6613.000	-1.724	3.604
6614.000	-1.717	3.611
6615.000	-1.716	3.611
6616.000	-1.719	3.609
6617.000	-1.793	3.535
6618.000	-1.818	3.510
6619.000	-1.814	3.514
6620.000	-1.831	3.496
6621.000	-1.863	3.464
6622.000	-1.881	3.446
6623.000	-1.892	3.436
6624.000	-1.897	3.430
6625.000	-1.925	3.402
6626.000	-1.908	3.419
6627.000	-1.959	3.368
6628.000	-1.931	3.396
6629.000	-1.898	3.429
6630.000	-1.928	3.398
6631.000	-1.935	3.391
6632.000	-1.996	3.330
6633.000	-1.961	3.365
6634.000	-1.983	3.342
6635.000	-1.979	3.347
6636.000	-1.958	3.367
6637.000	-1.990	3.336
6638.000	-2.003	3.322
6639.000	-2.007	3.318
6640.000	-2.045	3.280
6641.000	-2.090	3.235
6642.000	-2.113	3.211
6643.000	-2.119	3.206
6644.000	-2.165	3.160
6645.000	-2.140	3.184
6646.000	-2.111	3.214
6647.000	-2.123	3.201
6648.000	-2.128	3.196
6649.000	-2.149	3.175
6650.000	-2.127	3.197
6651.000	-2.159	3.165
6652.000	-2.212	3.112
6653.000	-2.193	3.130
6654.000	-2.177	3.146
6655.000	-2.175	3.148
6656.000	-2.210	3.113
6657.000	-2.244	3.079
6658.000	-2.269	3.054
6659.000	-2.260	3.063
6660.000	-2.278	3.045
6661.000	-2.256	3.066
6662.000	-2.260	3.062
6663.000	-2.249	3.074
6664.000	-2.259	3.063
6665.000	-2.287	3.035
6666.000	-2.276	3.046
6667.000	-2.231	3.091
6668.000	-2.271	3.051
6669.000	-2.219	3.102
6670.000	-2.191	3.130
6671.000	-2.211	3.111
6672.000	-2.214	3.108
6673.000	-2.151	3.170
6674.000	-2.223	3.098
6675.000	-2.192	3.129
6676.000	-2.175	3.146
6677.000	-2.157	3.164
6678.000	-2.204	3.117
6679.000	-2.235	3.085
6680.000	-2.258	3.063
6681.000	-2.217	3.103
6682.000	-2.158	3.162
6683.000	-2.194	3.126
6684.000	-2.208	3.112
6685.000	-2.187	3.133
6686.000	-2.207	3.113
6687.000	-2.224	3.096
6688.000	-2.236	3.084
6689.000	-2.195	3.125
6690.000	-2.199	3.120
6691.000	-2.148	3.171
6692.000	-2.142	3.177
6693.000	-2.164	3.155
6694.000	-2.167	3.152
6695.000	-2.076	3.243
6696.000	-2.037	3.282
6697.000	-2.068	3.250
6698.000	-2.083	3.236
6699.000	-2.083	3.235
6700.000	-2.056	3.262
6701.000	-2.062	3.256
6702.000	-2.056	3.262
6703.000	-1.998	3.320
6704.000	-1.990	3.328
6705.000	-2.026	3.292
6706.000	-2.002	3.316
6707.000	-2.042	3.275
6708.000	-2.041	3.276
6709.000	-2.078	3.239
6710.000	-2.089	3.228
6711.000	-2.095	3.221
6712.000	-2.066	3.250
6713.000	-2.138	3.179
6714.000	-2.159	3.157
6715.000	-2.148	3.168
6716.000	-2.161	3.156
6717.000	-2.113	3.203
6718.000	-2.127	3.189
6719.000	-2.104	3.212
6720.000	-2.047	3.269
6721.000	-2.038	3.278
6722.000	-2.013	3.302
6723.000	-2.013	3.302
6724.000	-2.019	3.296
6725.000	-2.039	3.276
6726.000	-2.030	3.285
6727.000	-2.055	3.261
6728.000	-2.034	3.281
6729.000	-2.022	3.292
6730.000	-2.054	3.261
6731.000	-2.026	3.288
6732.000	-2.050	3.264
6733.000	-2.051	3.263
6734.000	-2.076	3.238
6735.000	-2.096	3.218
6736.000	-2.133	3.181
6737.000	-2.122	3.192
6738.000	-2.132	3.181
6739.000	-2.131	3.183
6740.000	-2.118	3.195
6741.000	-2.087	3.226
6742.000	-2.098	3.215
6743.000	-2.161	3.152
6744.000	-2.143	3.171
6745.000	-2.100	3.213
6746.000	-2.079	3.234
6747.000	-2.068	3.245
6748.000	-1.995	3.318
6749.000	-2.020	3.292
6750.000	-2.013	3.299
6751.000	-2.055	3.257
6752.000	-2.054	3.259
6753.000	-2.067	3.245
6754.000	-2.061	3.251
6755.000	-2.067	3.245
6756.000	-2.083	3.229
6757.000	-2.063	3.249
6758.000	-2.009	3.303
6759.000	-1.966	3.345
6760.000	-1.935	3.377
6761.000	-1.930	3.381
6762.000	-1.933	3.378
6763.000	-1.892	3.419
6764.000	-1.847	3.464
6765.000	-1.816	3.495
6766.000	-1.817	3.494
6767.000	-1.810	3.501
6768.000	-1.783	3.527
6769.000	-1.734	3.577
6770.000	-1.747	3.563
6771.000	-1.762	3.548
6772.000	-1.739	3.571
6773.000	-1.729	3.580
6774.000	-1.728	3.582
6775.000	-1.694	3.615
6776.000	-1.706	3.604
6777.000	-1.698	3.611
6778.000	-1.717	3.592
6779.000	-1.682	3.628
6780.000	-1.685	3.624
6781.000	-1.643	3.665
6782.000	-1.658	3.651
6783.000	-1.653	3.656
6784.000	-1.671	3.638
6785.000	-1.668	3.641
6786.000	-1.649	3.660
6787.000	-1.707	3.601
6788.000	-1.765	3.543
6789.000	-1.757	3.551
6790.000	-1.751	3.556
6791.000	-1.734	3.574
6792.000	-1.739	3.569
6793.000	-1.745	3.563
6794.000	-1.695	3.613
6795.000	-1.734	3.573
6796.000	-1.701	3.606
6797.000	-1.720	3.587
6798.000	-1.727	3.580
6799.000	-1.705	3.601
6800.000	-1.704	3.602
6801.000	-1.694	3.613
6802.000	-1.709	3.597
6803.000	-1.738	3.568
6804.000	-1.738	3.568
6805.000	-1.723	3.583
6806.000	-1.676	3.630
6807.000	-1.642	3.664
6808.000	-1.631	3.675
6809.000	-1.606	3.699
6810.000	-1.617	3.689
6811.000	-1.591	3.715
6812.000	-1.576	3.729
6813.000	-1.595	3.710
6814.000	-1.590	3.715
6815.000	-1.648	3.657
6816.000	-1.601	3.704
6817.000	-1.601	3.704
6818.000	-1.601	3.704
6819.000	-1.582	3.722
6820.000	-1.544	3.760
6821.000	-1.565	3.739
6822.000	-1.568	3.736
6823.000	-1.599	3.705
6824.000	-1.634	3.670
6825.000	-1.628	3.675
6826.000	-1.627	3.676
6827.000	-1.614	3.690
6828.000	-1.572	3.731
6829.000	-1.513	3.790
6830.000	-1.496	3.807
6831.000	-1.466	3.837
6832.000	-1.486	3.817
6833.000	-1.509	3.793
6834.000	-1.536	3.767
6835.000	-1.543	3.759
6836.000	-1.494	3.808
6837.000	-1.471	3.832
6838.000	-1.462	3.840
6839.000	-1.430	3.873
6840.000	-1.412	3.890
6841.000	-1.363	3.939
6842.000	-1.324	3.978
6843.000	-1.320	3.981
6844.000	-1.329	3.972
6845.000	-1.345	3.957
6846.000	-1.350	3.951
6847.000	-1.324	3.977
6848.000	-1.367	3.934
6849.000	-1.386	3.915
6850.000	-1.365	3.936
6851.000	-1.366	3.935
6852.000	-1.324	3.976
6853.000	-1.330	3.970
6854.000	-1.331	3.969
6855.000	-1.304	3.996
6856.000	-1.274	4.026
6857.000	-1.269	4.032
6858.000	-1.250	4.050
6859.000	-1.238	4.062
6860.000	-1.197	4.102
6861.000	-1.223	4.077
6862.000	-1.254	4.046
6863.000	-1.263	4.036
6864.000	-1.241	4.058
6865.000	-1.281	4.018
6866.000	-1.291	4.008
6867.000	-1.311	3.988
6868.000	-1.303	3.996
6869.000	-1.319	3.980
6870.000	-1.331	3.968
6871.000	-1.334	3.964
6872.000	-1.336	3.962
6873.000	-1.349	3.949
6874.000	-1.299	3.999
6875.000	-1.282	4.016
6876.000	-1.313	3.985
6877.000	-1.317	3.981
6878.000	-1.288	4.010
6879.000	-1.286	4.012
6880.000	-1.250	4.048
6881.000	-1.232	4.065
6882.000	-1.203	4.094
6883.000	-1.186	4.111
6884.000	-1.153	4.144
6885.000	-1.159	4.138
6886.000	-1.160	4.136
6887.000	-1.194	4.103
6888.000	-1.203	4.094
6889.000	-1.161	4.135
6890.000	-1.216	4.080
6891.000	-1.194	4.102
6892.000	-1.192	4.104
6893.000	-1.198	4.098
6894.000	-1.225	4.071
6895.000	-1.248	4.048
6896.000	-1.223	4.072
6897.000	-1.226	4.069
6898.000	-1.212	4.083
6899.000	-1.187	4.108
6900.000	-1.169	4.126
6901.000	-1.222	4.073
6902.000	-1.235	4.060
6903.000	-1.210	4.085
6904.000	-1.180	4.114
6905.000	-1.211	4.083
6906.000	-1.199	4.096
6907.000	-1.216	4.079
6908.000	-1.187	4.108
6909.000	-1.170	4.124
6910.000	-1.178	4.116
6911.000	-1.140	4.154
6912.000	-1.123	4.171
6913.000	-1.097	4.196
6914.000	-1.073	4.221
6915.000	-1.096	4.198
6916.000	-1.107	4.187
6917.000	-1.157	4.136
6918.000	-1.201	4.092
6919.000	-1.159	4.134
6920.000	-1.200	4.093
6921.000	-1.171	4.121
6922.000	-1.188	4.105
6923.000	-1.199	4.093
6924.000	-1.209	4.083
6925.000	-1.161	4.131
6926.000	-1.165	4.127
6927.000	-1.134	4.158
6928.000	-1.104	4.188
6929.000	-1.067	4.225
6930.000	-1.103	4.189
6931.000	-1.111	4.181
6932.000	-1.076	4.215
6933.000	-1.052	4.239
6934.000	-1.027	4.264
6935.000	-1.055	4.236
6936.000	-1.041	4.250
6937.000	-1.008	4.283
6938.000	-1.007	4.284
6939.000	-0.955	4.336
6940.000	-0.999	4.292
6941.000	-0.987	4.303
6942.000	-0.993	4.297
6943.000	-1.025	4.266
6944.000	-1.057	4.233
6945.000	-1.041	4.249
6946.000	-1.054	4.236
6947.000	-1.064	4.225
6948.000	-1.062	4.228
6949.000	-1.046	4.243
6950.000	-1.050	4.240
6951.000	-1.059	4.230
6952.000	-1.050	4.239
6953.000	-1.081	4.208
6954.000	-1.067	4.222
6955.000	-1.063	4.226
6956.000	-1.033	4.256
6957.000	-0.995	4.294
6958.000	-1.017	4.272
6959.000	-1.076	4.213
6960.000	-1.063	4.225
6961.000	-1.083	4.206
6962.000	-1.105	4.183
6963.000	-1.094	4.194
6964.000	-1.078	4.210
6965.000	-1.125	4.163
6966.000	-1.179	4.109
6967.000	-1.167	4.121
6968.000	-1.157	4.131
6969.000	-1.179	4.108
6970.000	-1.205	4.082
6971.000	-1.239	4.048
6972.000	-1.251	4.036
6973.000	-1.273	4.014
6974.000	-1.266	4.020
6975.000	-1.267	4.019
6976.000	-1.272	4.015
6977.000	-1.253	4.033
6978.000	-1.271	4.015
6979.000	-1.271	4.015
6980.000	-1.252	4.034
6981.000	-1.267	4.018
6982.000	-1.237	4.049
6983.000	-1.238	4.048
6984.000	-1.259	4.026
6985.000	-1.258	4.028
6986.000	-1.275	4.010
6987.000	-1.310	3.976
6988.000	-1.338	3.947
6989.000	-1.386	3.899
6990.000	-1.413	3.872
6991.000	-1.418	3.867
6992.000	-1.449	3.836
6993.000	-1.457	3.828
6994.000	-1.488	3.796
6995.000	-1.495	3.790
6996.000	-1.520	3.765
6997.000	-1.542	3.742
6998.000	-1.573	3.711
6999.000	-1.530	3.754
7000.000	-1.537	3.747
7001.000	-1.532	3.752
7002.000	-1.542	3.741
7003.000	-1.556	3.728
7004.000	-1.541	3.742
7005.000	-1.508	3.775
7006.000	-1.440	3.843
7007.000	-1.457	3.826
7008.000	-1.464	3.819
7009.000	-1.501	3.782
7010.000	-1.526	3.757
7011.000	-1.554	3.728
7012.000	-1.581	3.702
7013.000	-1.587	3.695
7014.000	-1.585	3.697
7015.000	-1.580	3.702
7016.000	-1.579	3.703
7017.000	-1.599	3.683
7018.000	-1.568	3.714
7019.000	-1.535	3.747
7020.000	-1.534	3.748
7021.000	-1.560	3.722
7022.000	-1.577	3.704
7023.000	-1.582	3.699
7024.000	-1.599	3.682
7025.000	-1.569	3.712
7026.000	-1.571	3.710
7027.000	-1.598	3.683
7028.000	-1.598	3.682
7029.000	-1.653	3.627
7030.000	-1.657	3.623
7031.000	-1.639	3.641
7032.000	-1.648	3.632
7033.000	-1.690	3.590
7034.000	-1.720	3.560
7035.000	-1.741	3.539
7036.000	-1.760	3.520
7037.000	-1.760	3.520
7038.000	-1.699	3.581
7039.000	-1.709	3.570
7040.000	-1.673	3.606
7041.000	-1.645	3.634
7042.000	-1.675	3.604
7043.000	-1.616	3.662
7044.000	-1.659	3.620
7045.000	-1.635	3.644
7046.000	-1.670	3.608
7047.000	-1.675	3.604
7048.000	-1.652	3.626
7049.000	-1.608	3.670
7050.000	-1.561	3.717
7051.000	-1.536	3.742
7052.000	-1.538	3.740
7053.000	-1.532	3.746
7054.000	-1.547	3.731
7055.000	-1.505	3.772
7056.000	-1.538	3.740
7057.000	-1.498	3.780
7058.000	-1.524	3.754
7059.000	-1.518	3.759
7060.000	-1.491	3.786
7061.000	-1.518	3.759
7062.000	-1.466	3.811
7063.000	-1.453	3.823
7064.000	-1.501	3.775
7065.000	-1.497	3.780
7066.000	-1.542	3.734
7067.000	-1.525	3.752
7068.000	-1.539	3.737
7069.000	-1.552	3.724
7070.000	-1.586	3.690
7071.000	-1.576	3.700
7072.000	-1.591	3.685
7073.000	-1.583	3.693
7074.000	-1.557	3.718
7075.000	-1.538	3.737
7076.000	-1.519	3.756
7077.000	-1.503	3.772
7078.000	-1.480	3.794
7079.000	-1.413	3.861
7080.000	-1.420	3.855
7081.000	-1.432	3.842
7082.000	-1.435	3.839
7083.000	-1.439	3.835
7084.000	-1.450	3.824
7085.000	-1.468	3.806
7086.000	-1.475	3.799
7087.000	-1.434	3.840
7088.000	-1.377	3.896
7089.000	-1.428	3.846
7090.000	-1.437	3.836
7091.000	-1.452	3.822
7092.000	-1.430	3.843
7093.000	-1.425	3.848
7094.000	-1.379	3.894
7095.000	-1.354	3.919
7096.000	-1.395	3.878
7097.000	-1.387	3.886
7098.000	-1.369	3.903
7099.000	-1.360	3.912
7100.000	-1.361	3.912
7101.000	-1.322	3.951
7102.000	-1.321	3.951
7103.000	-1.324	3.948
7104.000	-1.330	3.942
7105.000	-1.324	3.948
7106.000	-1.354	3.917
7107.000	-1.282	3.990
7108.000	-1.269	4.002
7109.000	-1.244	4.027
7110.000	-1.307	3.964
7111.000	-1.361	3.910
7112.000	-1.365	3.906
7113.000	-1.344	3.927
7114.000	-1.316	3.955
7115.000	-1.321	3.950
7116.000	-1.343	3.928
7117.000	-1.354	3.917
7118.000	-1.352	3.918
7119.000	-1.334	3.936
7120.000	-1.336	3.934
7121.000	-1.315	3.955
7122.000	-1.295	3.975
7123.000	-1.288	3.981
7124.000	-1.300	3.969
7125.000	-1.246	4.023
7126.000	-1.289	3.980
7127.000	-1.297	3.972
7128.000	-1.266	4.003
7129.000	-1.239	4.030
7130.000	-1.228	4.041
7131.000	-1.228	4.041
7132.000	-1.249	4.019
7133.000	-1.215	4.054
7134.000	-1.158	4.110
7135.000	-1.120	4.148
7136.000	-1.096	4.172
7137.000	-1.048	4.220
7138.000	-1.056	4.212
7139.000	-1.044	4.224
7140.000	-1.041	4.227
7141.000	-1.080	4.188
7142.000	-1.033	4.234
7143.000	-1.006	4.261
7144.000	-1.023	4.244
7145.000	-0.992	4.275
7146.000	-0.964	4.303
7147.000	-0.934	4.333
7148.000	-0.916	4.351
7149.000	-0.913	4.354
7150.000	-0.927	4.339
7151.000	-0.948	4.318
7152.000	-0.971	4.296
7153.000	-1.005	4.262
7154.000	-1.004	4.262
7155.000	-0.963	4.303
7156.000	-0.963	4.302
7157.000	-0.956	4.310
7158.000	-0.942	4.323
7159.000	-0.944	4.322
7160.000	-0.952	4.314
7161.000	-0.983	4.283
7162.000	-0.926	4.339
7163.000	-0.977	4.289
7164.000	-0.945	4.320
7165.000	-0.936	4.329
7166.000	-0.932	4.333
7167.000	-0.953	4.312
7168.000	-0.944	4.321
7169.000	-0.976	4.288
7170.000	-0.966	4.298
7171.000	-0.986	4.278
7172.000	-0.965	4.299
7173.000	-0.964	4.300
7174.000	-0.995	4.269
7175.000	-0.955	4.309
7176.000	-0.960	4.303
7177.000	-0.978	4.286
7178.000	-0.971	4.293
7179.000	-0.988	4.275
7180.000	-0.986	4.277
7181.000	-1.005	4.258
7182.000	-0.977	4.286
7183.000	-1.038	4.225
7184.000	-1.066	4.197
7185.000	-1.080	4.183
7186.000	-1.084	4.178
7187.000	-1.090	4.172
7188.000	-1.091	4.171
7189.000	-1.071	4.191
7190.000	-1.048	4.214
7191.000	-0.969	4.293
7192.000	-0.953	4.309
7193.000	-0.978	4.284
7194.000	-0.999	4.262
7195.000	-1.053	4.209
7196.000	-1.031	4.231
7197.000	-1.021	4.240
7198.000	-1.017	4.244
7199.000	-1.013	4.248
7200.000	-1.045	4.216
7201.000	-1.032	4.229
7202.000	-1.030	4.230
7203.000	-1.029	4.232
7204.000	-1.039	4.222
7205.000	-0.999	4.262
7206.000	-1.001	4.259
7207.000	-1.014	4.246
7208.000	-1.017	4.243
7209.000	-0.975	4.285
7210.000	-0.998	4.262
7211.000	-1.033	4.227
7212.000	-1.027	4.232
7213.000	-1.050	4.209
7214.000	-0.997	4.263
7215.000	-0.975	4.284
7216.000	-0.991	4.268
7217.000	-0.946	4.313
7218.000	-0.922	4.337
7219.000	-0.871	4.388
7220.000	-0.848	4.411
7221.000	-0.867	4.392
7222.000	-0.883	4.375
7223.000	-0.834	4.424
7224.000	-0.831	4.427
7225.000	-0.854	4.404
7226.000	-0.837	4.421
7227.000	-0.861	4.397
7228.000	-0.864	4.394
7229.000	-0.852	4.406
7230.000	-0.849	4.408
7231.000	-0.884	4.374
7232.000	-0.865	4.393
7233.000	-0.865	4.392
7234.000	-0.858	4.399
7235.000	-0.844	4.413
7236.000	-0.891	4.366
7237.000	-0.907	4.350
7238.000	-0.880	4.377
7239.000	-0.846	4.411
7240.000	-0.851	4.406
7241.000	-0.867	4.389
7242.000	-0.854	4.403
7243.000	-0.860	4.396
7244.000	-0.887	4.369
7245.000	-0.910	4.346
7246.000	-0.890	4.366
7247.000	-0.851	4.405
7248.000	-0.797	4.458
7249.000	-0.834	4.422
7250.000	-0.872	4.384
7251.000	-0.894	4.361
7252.000	-0.918	4.337
7253.000	-0.917	4.338
7254.000	-0.970	4.285
7255.000	-0.999	4.256
7256.000	-1.009	4.246
7257.000	-0.997	4.257
7258.000	-0.991	4.263
7259.000	-0.969	4.285
7260.000	-0.927	4.327
7261.000	-0.895	4.359
7262.000	-0.820	4.434
7263.000	-0.821	4.433
7264.000	-0.811	4.442
7265.000	-0.811	4.442
7266.000	-0.777	4.476
7267.000	-0.759	4.494
7268.000	-0.762	4.492
7269.000	-0.759	4.494
7270.000	-0.738	4.515
7271.000	-0.725	4.528
7272.000	-0.732	4.520
7273.000	-0.757	4.495
7274.000	-0.768	4.485
7275.000	-0.731	4.521
7276.000	-0.687	4.566
7277.000	-0.679	4.573
7278.000	-0.671	4.581
7279.000	-0.631	4.621
7280.000	-0.621	4.631
7281.000	-0.613	4.639
