time	Temperature	X	Y	Velocity
422.000	9.9e+04	4.584	4.716	[-0.00092 -0.00094]
423.000	9.9e+04	4.583	4.715	[-0.00092 -0.00094]
424.000	9.9e+04	4.582	4.714	[-0.00092 -0.00094]
425.000	9.9e+04	4.581	4.713	[-0.00092 -0.00094]
426.000	9.9e+04	4.580	4.712	[-0.00092 -0.00094]
427.000	9.9e+04	4.579	4.711	[-0.00092 -0.00094]
428.000	9.9e+04	4.578	4.710	[-0.00092 -0.00094]
429.000	9.9e+04	4.577	4.709	[-0.00092 -0.00094]
430.000	9.9e+04	4.576	4.708	[-0.00092 -0.00094]
431.000	9.9e+04	4.575	4.707	[-0.00092 -0.00094]
432.000	9.9e+04	4.574	4.706	[-0.00092 -0.00094]
433.000	9.9e+04	4.573	4.705	[-0.00092 -0.00094]
434.000	9.9e+04	4.573	4.704	[-0.00092 -0.00094]
435.000	9.9e+04	4.572	4.703	[-0.00092 -0.00094]
436.000	9.9e+04	4.571	4.702	[-0.00092 -0.00094]
437.000	9.9e+04	4.570	4.701	[-0.00091 -0.00094]
438.000	9.9e+04	4.569	4.700	[-0.00091 -0.00094]
439.000	9.9e+04	4.568	4.700	[-0.00091 -0.00094]
440.000	9.9e+04	4.567	4.699	[-0.00091 -0.00094]
441.000	9.9e+04	4.566	4.698	[-0.00091 -0.00094]
442.000	9.9e+04	4.565	4.697	[-0.00091 -0.00094]
443.000	9.9e+04	4.564	4.696	[-0.00091 -0.00094]
444.000	9.9e+04	4.563	4.695	[-0.00091 -0.00094]
445.000	9.9e+04	4.563	4.694	[-0.00091 -0.00094]
446.000	9.9e+04	4.562	4.693	[-0.00091 -0.00094]
447.000	9.9e+04	4.561	4.692	[-0.00091 -0.00094]
448.000	9.9e+04	4.560	4.691	[-0.00091 -0.00094]
449.000	9.9e+04	4.559	4.690	[-0.00091 -0.00094]
450.000	9.9e+04	4.558	4.689	[-0.00091 -0.00094]
451.000	9.9e+04	4.557	4.688	[-0.00091 -0.00094]
452.000	9.9e+04	4.556	4.687	[-0.00091 -0.00094]
453.000	9.9e+04	4.555	4.686	[-0.00091 -0.00094]
454.000	9.9e+04	4.554	4.685	[-0.00091 -0.00094]
455.000	9.9e+04	4.553	4.685	[-0.00091 -0.00094]
456.000	9.9e+04	4.552	4.684	[-0.00091 -0.00094]
457.000	9.9e+04	4.552	4.683	[-0.00091 -0.00094]
458.000	9.9e+04	4.551	4.682	[-0.00091 -0.00094]
459.000	9.9e+04	4.550	4.681	[-0.00091 -0.00094]
460.000	9.9e+04	4.549	4.680	[-0.00091 -0.00094]
461.000	9.9e+04	4.548	4.679	[-0.00091 -0.00094]
462.000	9.9e+04	4.547	4.678	[-0.00091 -0.00094]
463.000	9.9e+04	4.546	4.677	[-0.00091 -0.00094]
464.000	9.9e+04	4.545	4.676	[-0.00091 -0.00094]
465.000	9.9e+04	4.544	4.675	[-0.00091 -0.00094]
466.000	9.9e+04	4.543	4.674	[-0.00091 -0.00094]
467.000	9.9e+04	4.542	4.673	[-0.00091 -0.00094]
468.000	9.9e+04	4.542	4.672	[-0.00091 -0.00094]
469.000	9.9e+04	4.541	4.671	[-0.00091 -0.00094]
470.000	9.9e+04	4.540	4.670	[-0.00091 -0.00094]
471.000	9.9e+04	4.539	4.670	[-0.00091 -0.00093]
472.000	9.9e+04	4.538	4.669	[-0.00091 -0.00093]
473.000	9.9e+04	4.537	4.668	[-0.00091 -0.00093]
474.000	9.9e+04	4.536	4.667	[-0.00091 -0.00093]
475.000	9.9e+04	4.535	4.666	[-0.00091 -0.00093]
476.000	9.9e+04	4.534	4.665	[-0.00091 -0.00093]
477.000	9.9e+04	4.533	4.664	[-0.00091 -0.00093]
478.000	9.9e+04	4.532	4.663	[-0.00091 -0.00093]
479.000	9.9e+04	4.532	4.662	[-0.00091 -0.00093]
480.000	9.9e+04	4.531	4.661	[-0.00091 -0.00093]
481.000	9.9e+04	4.530	4.660	[-0.00091 -0.00093]
482.000	9.9e+04	4.529	4.659	[-0.00091 -0.00093]
483.000	9.9e+04	4.528	4.658	[-0.00091 -0.00093]
484.000	9.9e+04	4.527	4.657	[-0.00091 -0.00093]
485.000	9.9e+04	4.526	4.656	[-0.00091 -0.00093]
486.000	9.9e+04	4.525	4.656	[-0.00091 -0.00093]
487.000	9.9e+04	4.524	4.655	[-0.00091 -0.00093]
488.000	9.9e+04	4.523	4.654	[-0.00091 -0.00093]
489.000	9.9e+04	4.522	4.653	[-0.00091 -0.00093]
490.000	9.9e+04	4.522	4.652	[-0.00091 -0.00093]
491.000	9.9e+04	4.521	4.651	[-0.00091 -0.00093]
492.000	9.9e+04	4.520	4.650	[-0.0009  -0.00093]
493.000	9.9e+04	4.519	4.649	[-0.0009  -0.00093]
494.000	9.9e+04	4.518	4.648	[-0.0009  -0.00093]
495.000	9.9e+04	4.517	4.647	[-0.0009  -0.00093]
496.000	9.9e+04	4.516	4.646	[-0.0009  -0.00093]
497.000	9.9e+04	4.515	4.645	[-0.0009  -0.00093]
498.000	9.9e+04	4.514	4.644	[-0.0009  -0.00093]
499.000	9.9e+04	4.513	4.643	[-0.0009  -0.00093]
500.000	9.9e+04	4.513	4.643	[-0.0009  -0.00093]
501.000	9.9e+04	4.512	4.642	[-0.0009  -0.00093]
502.000	9.9e+04	4.511	4.641	[-0.0009  -0.00093]
503.000	9.9e+04	4.510	4.640	[-0.0009  -0.00093]
504.000	9.9e+04	4.509	4.639	[-0.0009  -0.00093]
505.000	9.9e+04	4.508	4.638	[-0.0009  -0.00093]
506.000	9.9e+04	4.507	4.637	[-0.0009  -0.00093]
507.000	9.9e+04	4.506	4.636	[-0.0009  -0.00093]
508.000	9.9e+04	4.505	4.635	[-0.0009  -0.00093]
509.000	9.9e+04	4.504	4.634	[-0.0009  -0.00093]
510.000	9.9e+04	4.504	4.633	[-0.0009  -0.00093]
511.000	9.9e+04	4.503	4.632	[-0.0009  -0.00093]
512.000	9.9e+04	4.502	4.631	[-0.0009  -0.00093]
513.000	9.9e+04	4.501	4.630	[-0.0009  -0.00093]
514.000	9.9e+04	4.500	4.630	[-0.0009  -0.00093]
515.000	9.9e+04	4.499	4.629	[-0.0009  -0.00093]
516.000	9.9e+04	4.498	4.628	[-0.0009  -0.00093]
517.000	9.9e+04	4.497	4.627	[-0.0009  -0.00093]
518.000	9.9e+04	4.496	4.626	[-0.0009  -0.00093]
519.000	9.9e+04	4.495	4.625	[-0.0009  -0.00093]
520.000	9.9e+04	4.495	4.624	[-0.0009  -0.00093]
521.000	9.9e+04	4.494	4.623	[-0.0009  -0.00093]
522.000	9.9e+04	4.493	4.622	[-0.0009  -0.00093]
523.000	9.9e+04	4.492	4.621	[-0.0009  -0.00093]
524.000	9.9e+04	4.491	4.620	[-0.0009  -0.00093]
525.000	9.9e+04	4.490	4.619	[-0.0009  -0.00092]
526.000	9.9e+04	4.489	4.618	[-0.0009  -0.00092]
527.000	9.9e+04	4.488	4.617	[-0.0009  -0.00092]
528.000	9.9e+04	4.487	4.617	[-0.0009  -0.00092]
529.000	9.9e+04	4.486	4.616	[-0.0009  -0.00092]
530.000	9.9e+04	4.486	4.615	[-0.0009  -0.00092]
531.000	9.9e+04	4.485	4.614	[-0.0009  -0.00092]
532.000	9.9e+04	4.484	4.613	[-0.0009  -0.00092]
533.000	9.9e+04	4.483	4.612	[-0.0009  -0.00092]
534.000	9.9e+04	4.482	4.611	[-0.0009  -0.00092]
535.000	9.9e+04	4.481	4.610	[-0.0009  -0.00092]
536.000	9.9e+04	4.480	4.609	[-0.0009  -0.00092]
537.000	9.9e+04	4.479	4.608	[-0.0009  -0.00092]
538.000	9.9e+04	4.478	4.607	[-0.0009  -0.00092]
539.000	9.9e+04	4.477	4.606	[-0.0009  -0.00092]
540.000	9.9e+04	4.477	4.605	[-0.0009  -0.00092]
541.000	9.9e+04	4.476	4.605	[-0.0009  -0.00092]
542.000	9.9e+04	4.475	4.604	[-0.0009  -0.00092]
543.000	9.9e+04	4.474	4.603	[-0.0009  -0.00092]
544.000	9.9e+04	4.473	4.602	[-0.0009  -0.00092]
545.000	9.9e+04	4.472	4.601	[-0.0009  -0.00092]
546.000	9.9e+04	4.471	4.600	[-0.0009  -0.00092]
547.000	9.9e+04	4.470	4.599	[-0.00089 -0.00092]
548.000	9.9e+04	4.469	4.598	[-0.00089 -0.00092]
549.000	9.9e+04	4.468	4.597	[-0.00089 -0.00092]
550.000	9.9e+04	4.468	4.596	[-0.00089 -0.00092]
551.000	9.9e+04	4.467	4.595	[-0.00089 -0.00092]
552.000	9.9e+04	4.466	4.594	[-0.00089 -0.00092]
553.000	9.9e+04	4.465	4.594	[-0.00089 -0.00092]
554.000	9.9e+04	4.464	4.593	[-0.00089 -0.00092]
555.000	9.9e+04	4.463	4.592	[-0.00089 -0.00092]
556.000	9.9e+04	4.462	4.591	[-0.00089 -0.00092]
557.000	9.9e+04	4.461	4.590	[-0.00089 -0.00092]
558.000	9.9e+04	4.460	4.589	[-0.00089 -0.00092]
559.000	9.9e+04	4.460	4.588	[-0.00089 -0.00092]
560.000	9.9e+04	4.459	4.587	[-0.00089 -0.00092]
561.000	9.9e+04	4.458	4.586	[-0.00089 -0.00092]
562.000	9.9e+04	4.457	4.585	[-0.00089 -0.00092]
563.000	9.9e+04	4.456	4.584	[-0.00089 -0.00092]
564.000	9.9e+04	4.455	4.583	[-0.00089 -0.00092]
565.000	9.9e+04	4.454	4.582	[-0.00089 -0.00092]
566.000	9.9e+04	4.453	4.582	[-0.00089 -0.00092]
567.000	9.9e+04	4.452	4.581	[-0.00089 -0.00092]
568.000	9.9e+04	4.452	4.580	[-0.00089 -0.00092]
569.000	9.9e+04	4.451	4.579	[-0.00089 -0.00092]
570.000	9.9e+04	4.450	4.578	[-0.00089 -0.00092]
571.000	9.9e+04	4.449	4.577	[-0.00089 -0.00092]
572.000	9.9e+04	4.448	4.576	[-0.00089 -0.00092]
573.000	9.9e+04	4.447	4.575	[-0.00089 -0.00092]
574.000	9.9e+04	4.446	4.574	[-0.00089 -0.00092]
575.000	9.9e+04	4.445	4.573	[-0.00089 -0.00092]
576.000	9.9e+04	4.444	4.572	[-0.00089 -0.00092]
577.000	9.9e+04	4.444	4.571	[-0.00089 -0.00092]
578.000	9.9e+04	4.443	4.571	[-0.00089 -0.00092]
579.000	9.9e+04	4.442	4.570	[-0.00089 -0.00091]
580.000	9.9e+04	4.441	4.569	[-0.00089 -0.00091]
581.000	9.9e+04	4.440	4.568	[-0.00089 -0.00091]
582.000	9.9e+04	4.439	4.567	[-0.00089 -0.00091]
583.000	9.9e+04	4.438	4.566	[-0.00089 -0.00091]
584.000	9.9e+04	4.437	4.565	[-0.00089 -0.00091]
585.000	9.9e+04	4.436	4.564	[-0.00089 -0.00091]
586.000	9.9e+04	4.436	4.563	[-0.00089 -0.00091]
587.000	9.9e+04	4.435	4.562	[-0.00089 -0.00091]
588.000	9.9e+04	4.434	4.561	[-0.00089 -0.00091]
589.000	9.9e+04	4.433	4.561	[-0.00089 -0.00091]
590.000	9.9e+04	4.432	4.560	[-0.00089 -0.00091]
591.000	9.9e+04	4.431	4.559	[-0.00089 -0.00091]
592.000	9.9e+04	4.430	4.558	[-0.00089 -0.00091]
593.000	9.9e+04	4.429	4.557	[-0.00089 -0.00091]
594.000	9.9e+04	4.428	4.556	[-0.00089 -0.00091]
595.000	9.9e+04	4.428	4.555	[-0.00089 -0.00091]
596.000	9.9e+04	4.427	4.554	[-0.00089 -0.00091]
597.000	9.9e+04	4.426	4.553	[-0.00089 -0.00091]
598.000	9.9e+04	4.425	4.552	[-0.00089 -0.00091]
599.000	9.9e+04	4.424	4.551	[-0.00089 -0.00091]
600.000	9.9e+04	4.423	4.550	[-0.00089 -0.00091]
601.000	9.9e+04	4.422	4.550	[-0.00089 -0.00091]
602.000	9.9e+04	4.421	4.549	[-0.00089 -0.00091]
603.000	9.9e+04	4.420	4.548	[-0.00089 -0.00091]
604.000	9.9e+04	4.420	4.547	[-0.00088 -0.00091]
605.000	9.9e+04	4.419	4.546	[-0.00088 -0.00091]
606.000	9.9e+04	4.418	4.545	[-0.00088 -0.00091]
607.000	9.9e+04	4.417	4.544	[-0.00088 -0.00091]
608.000	9.9e+04	4.416	4.543	[-0.00088 -0.00091]
609.000	9.9e+04	4.415	4.542	[-0.00088 -0.00091]
610.000	9.9e+04	4.414	4.541	[-0.00088 -0.00091]
611.000	9.9e+04	4.413	4.540	[-0.00088 -0.00091]
612.000	9.9e+04	4.412	4.540	[-0.00088 -0.00091]
613.000	9.9e+04	4.412	4.539	[-0.00088 -0.00091]
614.000	9.9e+04	4.411	4.538	[-0.00088 -0.00091]
615.000	9.9e+04	4.410	4.537	[-0.00088 -0.00091]
616.000	9.9e+04	4.409	4.536	[-0.00088 -0.00091]
617.000	9.9e+04	4.408	4.535	[-0.00088 -0.00091]
618.000	9.9e+04	4.407	4.534	[-0.00088 -0.00091]
619.000	9.9e+04	4.406	4.533	[-0.00088 -0.00091]
620.000	9.9e+04	4.405	4.532	[-0.00088 -0.00091]
621.000	9.9e+04	4.405	4.531	[-0.00088 -0.00091]
622.000	9.9e+04	4.404	4.530	[-0.00088 -0.00091]
623.000	9.9e+04	4.403	4.530	[-0.00088 -0.00091]
624.000	9.9e+04	4.402	4.529	[-0.00088 -0.00091]
625.000	9.9e+04	4.401	4.528	[-0.00088 -0.00091]
626.000	9.9e+04	4.400	4.527	[-0.00088 -0.00091]
627.000	9.9e+04	4.399	4.526	[-0.00088 -0.00091]
628.000	9.9e+04	4.398	4.525	[-0.00088 -0.00091]
629.000	9.9e+04	4.397	4.524	[-0.00088 -0.00091]
630.000	9.9e+04	4.397	4.523	[-0.00088 -0.00091]
631.000	9.9e+04	4.396	4.522	[-0.00088 -0.00091]
632.000	9.9e+04	4.395	4.521	[-0.00088 -0.00091]
633.000	9.9e+04	4.394	4.521	[-0.00088 -0.00091]
634.000	9.9e+04	4.393	4.520	[-0.00088 -0.0009 ]
635.000	9.9e+04	4.392	4.519	[-0.00088 -0.0009 ]
636.000	9.9e+04	4.391	4.518	[-0.00088 -0.0009 ]
637.000	9.9e+04	4.390	4.517	[-0.00088 -0.0009 ]
638.000	9.9e+04	4.390	4.516	[-0.00088 -0.0009 ]
639.000	9.9e+04	4.389	4.515	[-0.00088 -0.0009 ]
640.000	9.9e+04	4.388	4.514	[-0.00088 -0.0009 ]
641.000	9.9e+04	4.387	4.513	[-0.00088 -0.0009 ]
642.000	9.9e+04	4.386	4.512	[-0.00088 -0.0009 ]
643.000	9.9e+04	4.385	4.511	[-0.00088 -0.0009 ]
644.000	9.9e+04	4.384	4.511	[-0.00088 -0.0009 ]
645.000	9.9e+04	4.383	4.510	[-0.00088 -0.0009 ]
646.000	9.9e+04	4.383	4.509	[-0.00088 -0.0009 ]
647.000	9.9e+04	4.382	4.508	[-0.00088 -0.0009 ]
648.000	9.9e+04	4.381	4.507	[-0.00088 -0.0009 ]
649.000	9.9e+04	4.380	4.506	[-0.00088 -0.0009 ]
650.000	9.9e+04	4.379	4.505	[-0.00088 -0.0009 ]
651.000	9.9e+04	4.378	4.504	[-0.00088 -0.0009 ]
652.000	9.9e+04	4.377	4.503	[-0.00088 -0.0009 ]
653.000	9.9e+04	4.376	4.502	[-0.00088 -0.0009 ]
654.000	9.9e+04	4.376	4.502	[-0.00088 -0.0009 ]
655.000	9.9e+04	4.375	4.501	[-0.00088 -0.0009 ]
656.000	9.9e+04	4.374	4.500	[-0.00088 -0.0009 ]
657.000	9.9e+04	4.373	4.499	[-0.00088 -0.0009 ]
658.000	9.9e+04	4.372	4.498	[-0.00088 -0.0009 ]
659.000	9.9e+04	4.371	4.497	[-0.00088 -0.0009 ]
660.000	9.9e+04	4.370	4.496	[-0.00087 -0.0009 ]
661.000	9.9e+04	4.369	4.495	[-0.00087 -0.0009 ]
662.000	9.9e+04	4.369	4.494	[-0.00087 -0.0009 ]
663.000	9.9e+04	4.368	4.493	[-0.00087 -0.0009 ]
664.000	9.9e+04	4.367	4.493	[-0.00087 -0.0009 ]
665.000	9.9e+04	4.366	4.492	[-0.00087 -0.0009 ]
666.000	9.9e+04	4.365	4.491	[-0.00087 -0.0009 ]
667.000	9.9e+04	4.364	4.490	[-0.00087 -0.0009 ]
668.000	9.9e+04	4.363	4.489	[-0.00087 -0.0009 ]
669.000	9.9e+04	4.362	4.488	[-0.00087 -0.0009 ]
670.000	9.9e+04	4.362	4.487	[-0.00087 -0.0009 ]
671.000	9.9e+04	4.361	4.486	[-0.00087 -0.0009 ]
672.000	9.9e+04	4.360	4.485	[-0.00087 -0.0009 ]
673.000	9.9e+04	4.359	4.484	[-0.00087 -0.0009 ]
674.000	9.9e+04	4.358	4.484	[-0.00087 -0.0009 ]
675.000	9.9e+04	4.357	4.483	[-0.00087 -0.0009 ]
676.000	9.9e+04	4.356	4.482	[-0.00087 -0.0009 ]
677.000	9.9e+04	4.355	4.481	[-0.00087 -0.0009 ]
678.000	9.9e+04	4.355	4.480	[-0.00087 -0.0009 ]
679.000	9.9e+04	4.354	4.479	[-0.00087 -0.0009 ]
680.000	9.9e+04	4.353	4.478	[-0.00087 -0.0009 ]
681.000	9.9e+04	4.352	4.477	[-0.00087 -0.0009 ]
682.000	9.9e+04	4.351	4.476	[-0.00087 -0.0009 ]
683.000	9.9e+04	4.350	4.475	[-0.00087 -0.0009 ]
684.000	9.9e+04	4.349	4.475	[-0.00087 -0.0009 ]
685.000	9.9e+04	4.348	4.474	[-0.00087 -0.0009 ]
686.000	9.9e+04	4.348	4.473	[-0.00087 -0.0009 ]
687.000	9.9e+04	4.347	4.472	[-0.00087 -0.0009 ]
688.000	9.9e+04	4.346	4.471	[-0.00087 -0.0009 ]
689.000	9.9e+04	4.345	4.470	[-0.00087 -0.00089]
690.000	9.9e+04	4.344	4.469	[-0.00087 -0.00089]
691.000	9.9e+04	4.343	4.468	[-0.00087 -0.00089]
692.000	9.9e+04	4.342	4.467	[-0.00087 -0.00089]
693.000	9.9e+04	4.342	4.467	[-0.00087 -0.00089]
694.000	9.9e+04	4.341	4.466	[-0.00087 -0.00089]
695.000	9.9e+04	4.340	4.465	[-0.00087 -0.00089]
696.000	9.9e+04	4.339	4.464	[-0.00087 -0.00089]
697.000	9.9e+04	4.338	4.463	[-0.00087 -0.00089]
698.000	9.9e+04	4.337	4.462	[-0.00087 -0.00089]
699.000	9.9e+04	4.336	4.461	[-0.00087 -0.00089]
700.000	9.9e+04	4.335	4.460	[-0.00087 -0.00089]
701.000	9.9e+04	4.335	4.459	[-0.00087 -0.00089]
702.000	9.9e+04	4.334	4.458	[-0.00087 -0.00089]
703.000	9.9e+04	4.333	4.458	[-0.00087 -0.00089]
704.000	9.9e+04	4.332	4.457	[-0.00087 -0.00089]
705.000	9.9e+04	4.331	4.456	[-0.00087 -0.00089]
706.000	9.9e+04	4.330	4.455	[-0.00087 -0.00089]
707.000	9.9e+04	4.329	4.454	[-0.00087 -0.00089]
708.000	9.9e+04	4.328	4.453	[-0.00087 -0.00089]
709.000	9.9e+04	4.328	4.452	[-0.00087 -0.00089]
710.000	9.9e+04	4.327	4.451	[-0.00087 -0.00089]
711.000	9.9e+04	4.326	4.450	[-0.00087 -0.00089]
712.000	9.9e+04	4.325	4.450	[-0.00087 -0.00089]
713.000	9.9e+04	4.324	4.449	[-0.00087 -0.00089]
714.000	9.9e+04	4.323	4.448	[-0.00087 -0.00089]
715.000	9.9e+04	4.322	4.447	[-0.00087 -0.00089]
716.000	9.9e+04	4.322	4.446	[-0.00087 -0.00089]
717.000	9.9e+04	4.321	4.445	[-0.00087 -0.00089]
718.000	9.9e+04	4.320	4.444	[-0.00086 -0.00089]
719.000	9.9e+04	4.319	4.443	[-0.00086 -0.00089]
720.000	9.9e+04	4.318	4.442	[-0.00086 -0.00089]
721.000	9.9e+04	4.317	4.442	[-0.00086 -0.00089]
722.000	9.9e+04	4.316	4.441	[-0.00086 -0.00089]
723.000	9.9e+04	4.316	4.440	[-0.00086 -0.00089]
724.000	9.9e+04	4.315	4.439	[-0.00086 -0.00089]
725.000	9.9e+04	4.314	4.438	[-0.00086 -0.00089]
726.000	9.9e+04	4.313	4.437	[-0.00086 -0.00089]
727.000	9.9e+04	4.312	4.436	[-0.00086 -0.00089]
728.000	9.9e+04	4.311	4.435	[-0.00086 -0.00089]
729.000	9.9e+04	4.310	4.434	[-0.00086 -0.00089]
730.000	9.9e+04	4.309	4.434	[-0.00086 -0.00089]
731.000	9.9e+04	4.309	4.433	[-0.00086 -0.00089]
732.000	9.9e+04	4.308	4.432	[-0.00086 -0.00089]
733.000	9.9e+04	4.307	4.431	[-0.00086 -0.00089]
734.000	9.9e+04	4.306	4.430	[-0.00086 -0.00089]
735.000	9.9e+04	4.305	4.429	[-0.00086 -0.00089]
736.000	9.9e+04	4.304	4.428	[-0.00086 -0.00089]
737.000	9.9e+04	4.303	4.427	[-0.00086 -0.00089]
738.000	9.9e+04	4.303	4.426	[-0.00086 -0.00089]
739.000	9.9e+04	4.302	4.426	[-0.00086 -0.00089]
740.000	9.9e+04	4.301	4.425	[-0.00086 -0.00089]
741.000	9.9e+04	4.300	4.424	[-0.00086 -0.00089]
742.000	9.9e+04	4.299	4.423	[-0.00086 -0.00089]
743.000	9.9e+04	4.298	4.422	[-0.00086 -0.00089]
744.000	9.9e+04	4.297	4.421	[-0.00086 -0.00089]
745.000	9.9e+04	4.297	4.420	[-0.00086 -0.00088]
746.000	9.9e+04	4.296	4.419	[-0.00086 -0.00088]
747.000	9.9e+04	4.295	4.419	[-0.00086 -0.00088]
748.000	9.9e+04	4.294	4.418	[-0.00086 -0.00088]
749.000	9.9e+04	4.293	4.417	[-0.00086 -0.00088]
750.000	9.9e+04	4.292	4.416	[-0.00086 -0.00088]
751.000	9.9e+04	4.291	4.415	[-0.00086 -0.00088]
752.000	9.9e+04	4.291	4.414	[-0.00086 -0.00088]
753.000	9.9e+04	4.290	4.413	[-0.00086 -0.00088]
754.000	9.9e+04	4.289	4.412	[-0.00086 -0.00088]
755.000	9.9e+04	4.288	4.411	[-0.00086 -0.00088]
756.000	9.9e+04	4.287	4.411	[-0.00086 -0.00088]
757.000	9.9e+04	4.286	4.410	[-0.00086 -0.00088]
758.000	9.9e+04	4.285	4.409	[-0.00086 -0.00088]
759.000	9.9e+04	4.285	4.408	[-0.00086 -0.00088]
760.000	9.9e+04	4.284	4.407	[-0.00086 -0.00088]
761.000	9.9e+04	4.283	4.406	[-0.00086 -0.00088]
762.000	9.9e+04	4.282	4.405	[-0.00086 -0.00088]
763.000	9.9e+04	4.281	4.404	[-0.00086 -0.00088]
764.000	9.9e+04	4.280	4.403	[-0.00086 -0.00088]
765.000	9.9e+04	4.279	4.403	[-0.00086 -0.00088]
766.000	9.9e+04	4.279	4.402	[-0.00086 -0.00088]
767.000	9.9e+04	4.278	4.401	[-0.00086 -0.00088]
768.000	9.9e+04	4.277	4.400	[-0.00086 -0.00088]
769.000	9.9e+04	4.276	4.399	[-0.00086 -0.00088]
770.000	9.9e+04	4.275	4.398	[-0.00086 -0.00088]
771.000	9.9e+04	4.274	4.397	[-0.00086 -0.00088]
772.000	9.9e+04	4.273	4.396	[-0.00086 -0.00088]
773.000	9.9e+04	4.273	4.396	[-0.00086 -0.00088]
774.000	9.9e+04	4.272	4.395	[-0.00086 -0.00088]
775.000	9.9e+04	4.271	4.394	[-0.00086 -0.00088]
776.000	9.9e+04	4.270	4.393	[-0.00085 -0.00088]
777.000	9.9e+04	4.269	4.392	[-0.00085 -0.00088]
778.000	9.9e+04	4.268	4.391	[-0.00085 -0.00088]
779.000	9.9e+04	4.267	4.390	[-0.00085 -0.00088]
780.000	9.9e+04	4.267	4.389	[-0.00085 -0.00088]
781.000	9.9e+04	4.266	4.389	[-0.00085 -0.00088]
782.000	9.9e+04	4.265	4.388	[-0.00085 -0.00088]
783.000	9.9e+04	4.264	4.387	[-0.00085 -0.00088]
784.000	9.9e+04	4.263	4.386	[-0.00085 -0.00088]
785.000	9.9e+04	4.262	4.385	[-0.00085 -0.00088]
786.000	9.9e+04	4.261	4.384	[-0.00085 -0.00088]
787.000	9.9e+04	4.261	4.383	[-0.00085 -0.00088]
788.000	9.9e+04	4.260	4.382	[-0.00085 -0.00088]
789.000	9.9e+04	4.259	4.382	[-0.00085 -0.00088]
790.000	9.9e+04	4.258	4.381	[-0.00085 -0.00088]
791.000	9.9e+04	4.257	4.380	[-0.00085 -0.00088]
792.000	9.9e+04	4.256	4.379	[-0.00085 -0.00088]
793.000	9.9e+04	4.255	4.378	[-0.00085 -0.00088]
794.000	9.9e+04	4.255	4.377	[-0.00085 -0.00088]
795.000	9.9e+04	4.254	4.376	[-0.00085 -0.00088]
796.000	9.9e+04	4.253	4.375	[-0.00085 -0.00088]
797.000	9.9e+04	4.252	4.374	[-0.00085 -0.00088]
798.000	9.9e+04	4.251	4.374	[-0.00085 -0.00088]
799.000	9.9e+04	4.250	4.373	[-0.00085 -0.00088]
800.000	9.9e+04	4.249	4.372	[-0.00085 -0.00088]
801.000	9.9e+04	4.249	4.371	[-0.00085 -0.00088]
802.000	9.9e+04	4.248	4.370	[-0.00085 -0.00087]
803.000	9.9e+04	4.247	4.369	[-0.00085 -0.00087]
804.000	9.9e+04	4.246	4.368	[-0.00085 -0.00087]
805.000	9.9e+04	4.245	4.367	[-0.00085 -0.00087]
806.000	9.9e+04	4.244	4.367	[-0.00085 -0.00087]
807.000	9.9e+04	4.244	4.366	[-0.00085 -0.00087]
808.000	9.9e+04	4.243	4.365	[-0.00085 -0.00087]
809.000	9.9e+04	4.242	4.364	[-0.00085 -0.00087]
810.000	9.9e+04	4.241	4.363	[-0.00085 -0.00087]
811.000	9.9e+04	4.240	4.362	[-0.00085 -0.00087]
812.000	9.9e+04	4.239	4.361	[-0.00085 -0.00087]
813.000	9.9e+04	4.238	4.361	[-0.00085 -0.00087]
814.000	9.9e+04	4.238	4.360	[-0.00085 -0.00087]
815.000	9.9e+04	4.237	4.359	[-0.00085 -0.00087]
816.000	9.9e+04	4.236	4.358	[-0.00085 -0.00087]
817.000	9.9e+04	4.235	4.357	[-0.00085 -0.00087]
818.000	9.9e+04	4.234	4.356	[-0.00085 -0.00087]
819.000	9.9e+04	4.233	4.355	[-0.00085 -0.00087]
820.000	9.9e+04	4.233	4.354	[-0.00085 -0.00087]
821.000	9.9e+04	4.232	4.354	[-0.00085 -0.00087]
822.000	9.9e+04	4.231	4.353	[-0.00085 -0.00087]
823.000	9.9e+04	4.230	4.352	[-0.00085 -0.00087]
824.000	9.9e+04	4.229	4.351	[-0.00085 -0.00087]
825.000	9.9e+04	4.228	4.350	[-0.00085 -0.00087]
826.000	9.9e+04	4.227	4.349	[-0.00085 -0.00087]
827.000	9.9e+04	4.227	4.348	[-0.00085 -0.00087]
828.000	9.9e+04	4.226	4.347	[-0.00085 -0.00087]
829.000	9.9e+04	4.225	4.347	[-0.00085 -0.00087]
830.000	9.9e+04	4.224	4.346	[-0.00085 -0.00087]
831.000	9.9e+04	4.223	4.345	[-0.00085 -0.00087]
832.000	9.9e+04	4.222	4.344	[-0.00085 -0.00087]
833.000	9.9e+04	4.222	4.343	[-0.00085 -0.00087]
834.000	9.9e+04	4.221	4.342	[-0.00085 -0.00087]
835.000	9.9e+04	4.220	4.341	[-0.00084 -0.00087]
836.000	9.9e+04	4.219	4.340	[-0.00084 -0.00087]
837.000	9.9e+04	4.218	4.340	[-0.00084 -0.00087]
838.000	9.9e+04	4.217	4.339	[-0.00084 -0.00087]
839.000	9.9e+04	4.216	4.338	[-0.00084 -0.00087]
840.000	9.9e+04	4.216	4.337	[-0.00084 -0.00087]
841.000	9.9e+04	4.215	4.336	[-0.00084 -0.00087]
